"CONSEC","CAPITULO","CVE_PROC","DESCRIP","PRO_CVE_EDIA","PRO_EDAD_IA","PRO_CVE_EDFA","PRO_EDAD_FA","SEXO","PROCED","PRO_PRINCIPAL"
"4057","16","8706","RADIOGRAFÍA CON CONTRASTE DE LA NASOFARINGE","0","0","0","0","0","D","T"
"4058","16","8707","LARINGOGRAFÍA CON CONTRASTE","0","0","0","0","0","D","T"
"4059","16","8708","LINFANGIOGRAFÍA CERVICAL","0","0","0","0","0","D","T"
"4060","16","8709","OTRA RADIOGRAFÍA DE TEJIDO BLANDO DE CARA, CABEZA Y CUELLO","0","0","0","0","0","D","T"
"4061","16","871","OTRA RADIOGRAFÍA DE CARA, CABEZA Y CUELLO","0","0","0","0","0","","F"
"4062","16","8711","RADIOGRAFÍA DENTAL DE BOCA ENTERA","0","0","0","0","0","D","T"
"4063","16","8712","OTRA RADIOGRAFÍA DENTAL","0","0","0","0","0","D","T"
"4064","16","8713","ARTROGRAFIA TEMPOROMANDIBULAR CON CONTRASTE","0","0","0","0","0","D","T"
"4065","16","8714","RADIOGRAFÍA CON CONTRASTE DE LA ÓRBITA","0","0","0","0","0","D","T"
"4066","16","8715","RADIOGRAFÍA CON CONTRASTE DE LOS SENOS PARANASALES","0","0","0","0","0","D","T"
"4067","16","8716","OTRAS RADIOGRAFÍAS DE LOS HUESOS FACIALES","0","0","0","0","0","D","T"
"4068","16","8717","OTRAS RADIOGRAFÍAS DE CRÁNEO","0","0","0","0","0","D","T"
"4069","16","872","RADIOGRAFÍAS DE COLUMNA VERTEBRAL","0","0","0","0","0","","F"
"4070","16","8721","MIELOGRAFÍA CON CONTRASTE","0","0","0","0","0","D","F"
"4071","16","8722","OTRAS RADIOGRAFÍAS DE COLUMNA CERVICAL","0","0","0","0","0","D","T"
"4072","16","8723","OTRAS RADIOGRAFÍAS DE COLUMNA TORÁCICA","0","0","0","0","0","D","T"
"4073","16","8724","OTRAS RADIOGRAFÍAS DE COLUMNA LUMBOSACRA","0","0","0","0","0","D","T"
"4074","16","8729","OTRAS RADIOGRAFÍAS DE COLUMNA VERTEBRAL","0","0","0","0","0","D","T"
"4075","16","873","RADIOGRAFÍAS DE TEJIDOS BLANDOS DEL TÓRAX","0","0","0","0","0","","F"
"4076","16","8731","BRONCOGRAFÍA ENDOTRAQUEAL","0","0","0","0","0","D","T"
"4077","16","8732","OTRA BONCOGRAFÍA DE CONTRASTE","0","0","0","0","0","D","T"
"4078","16","8733","NEUMOGRAFÍA MEDIASTÍNICA","0","0","0","0","0","D","T"
"4079","16","8734","LINFANGIOGRAFÍA TORÁCICA","0","0","0","0","0","D","T"
"4080","16","8735","RADIOGRAFÍA DE CONTRASTE DE CONDUCTOS MAMARIOS (GALACTOGRAFÍA)","0","0","0","0","0","D","T"
"4081","16","8736","XEROGRAFÍA DE MAMA","0","0","0","0","0","D","F"
"4082","16","8737","OTRAS MAMOGRAFÍAS","0","0","0","0","0","D","F"
"4083","16","8738","SINOGRAFÍA DE PARED TORÁCICA","0","0","0","0","0","D","T"
"4084","16","8739","OTRAS RADIOGRAFÍAS DE TEJIDOS BLANDOS DE PARED TORÁCICA","0","0","0","0","0","D","T"
"4085","16","874","OTRAS RADIOGRAFÍAS DE TÓRAX","0","0","0","0","0","","F"
"4086","16","8741","TOMOGRAFÍA AXIAL COMPUTARIZADA DEL TÓRAX","0","0","0","0","0","D","F"
"4087","16","8742","OTRAS TOMOGRAFÍAS DE TÓRAX","0","0","0","0","0","D","T"
"4088","16","8743","RADIOGRAFÍA DE LAS COSTILLAS, ESTERNÓN Y CLAVÍCULA","0","0","0","0","0","D","T"
"4089","16","8744","RADIOGRAFÍA TORÁCICA RUTINARIA, DESCRITA COMO TAL","0","0","0","0","0","D","F"
"4090","16","8749","OTRAS RADIOGRAFÍAS TORÁCICAS","0","0","0","0","0","D","T"
"4091","16","875","RADIOGRAFÍA DE LAS VÍAS BILIARES","0","0","0","0","0","","F"
"4092","16","8751","COLANGIOGRAFÍA HEPÁTICA PERCUTÁNEA","0","0","0","0","0","D","T"
"4093","16","8752","COLANGIOGRAFÍA INTRAVENOSA","0","0","0","0","0","D","T"
"4094","16","8753","COLANGIOGRAFÍA INTRAOPERATORIA","0","0","0","0","0","D","F"
"4095","16","8754","OTRAS COLANGIOGRAFÍAS","0","0","0","0","0","D","T"
"4096","16","8759","OTRAS RADIOGRAFÍAS DE VÍAS BILIARES","0","0","0","0","0","D","T"
"4097","16","876","OTRAS RADIOGRAFÍAS DEL APARATO DIGESTIVO","0","0","0","0","0","","F"
"4098","16","8761","DEGLUCIÓN DE LA PAPILLA","0","0","0","0","0","D","F"
"4099","16","8762","SERIE GASTROINTESTINAL SUPERIOR","0","0","0","0","0","D","F"
"4100","16","8763","SERIE DE INTESTINO DELGADO","0","0","0","0","0","D","T"
"4101","16","8764","SERIE GASTRINTESTINAL INFERIOR","0","0","0","0","0","D","F"
"4102","16","8765","OTRAS RADIOGRAFÍAS DEL INTESTINO","0","0","0","0","0","D","T"
"4103","16","8766","PANCREATOGRAFÍA CON CONTRASTE","0","0","0","0","0","D","T"
"4104","16","8769","OTRAS RADIOGRAFÍAS DEL TUBO DIGESTIVO","0","0","0","0","0","D","T"
"4105","16","877","RADIOGRAFÍA DEL APARATO URINARIO","0","0","0","0","0","","F"
"4106","16","8771","TOMOGRAFÍA AXIAL COMPUTARIZADA DE RIÑÓN","0","0","0","0","0","D","T"
"4107","16","8772","OTRA NEFROTOMOGRAFÍA","0","0","0","0","0","D","T"
"4108","16","8773","PIELOGRAFÍA INTRAVENOSA","0","0","0","0","0","D","F"
"4109","16","8774","PIELOGRAFÍA RETRÓGRADA","0","0","0","0","0","D","T"
"4110","16","8775","PIELOGRAFÍA PERCUTÁNEA","0","0","0","0","0","D","T"
"4111","16","8776","CISTOURETROGRAFÍA RETRÓGRADA","0","0","0","0","0","D","T"
"4112","16","8777","OTRA CISTOGRAFÍA","0","0","0","0","0","D","T"
"4113","16","8778","CONDUCTOGRAFÍA ILEAL","0","0","0","0","0","D","T"
"4114","16","8779","OTRA RADIOGRAFÍA DEL APARATO URINARIO","0","0","0","0","0","D","T"
"4115","16","878","RADIOGRAFÍA DE ÓRGANOS GENITALES FEMENINOS","0","0","0","0","0","","F"
"4116","16","8781","RADIOGRAFÍA DE ÚTERO GRÁVIDO","AÑOS","10","AÑOS","54","2","D","T"
"4117","16","8782","HISTEROSALPINGOGRAFÍA CON CONTRASTE POR GAS","AÑOS","10","AÑOS","120","2","D","T"
"4118","16","8783","HISTEROSALPINGOGRAFÍA CON CONTRASTE RADIOPACO","AÑOS","10","AÑOS","120","2","D","T"
"4119","16","8784","HISTEROGRAFÍA PERCUTÁNEA","AÑOS","10","AÑOS","120","2","D","T"
"4120","16","8785","OTRA RADIOGRAFÍA DE TROMPAS DE FALOPIO Y ÚTERO","AÑOS","10","AÑOS","120","2","D","T"
"4121","16","8789","OTRAS RADIOGRAFÍAS DE ÓRGANOS GENITALES FEMENINOS","AÑOS","10","AÑOS","120","2","D","T"
"4122","16","879","RADIOGRAFÍA DE ÓRGANOS GENITALES MASCULINOS","0","0","0","0","0","","F"
"4123","16","8791","RADIOGRAFÍA CON CONTRASTE DE VESÍCULAS SEMINALES (VESICULOGRAFÍA)","AÑOS","10","AÑOS","120","1","D","T"
"4124","16","8792","OTRAS RADIOGRAFÍAS DE LA PRÓSTATA Y LAS VESÍCULAS SEMINALES","AÑOS","10","AÑOS","120","1","D","T"
"4125","16","8793","EPIDIDIMOGRAMA DE CONTRASTE","AÑOS","10","AÑOS","120","1","D","T"
"4126","16","8794","DEFERENTOGRAFÍA CON CONTRASTE","AÑOS","10","AÑOS","120","1","D","T"
"4127","16","8795","OTRAS RADIOGRAFÍAS DEL EPIDÍDIMO Y LOS CONDUCTOS DEFERENTES","AÑOS","10","AÑOS","120","1","D","T"
"4128","16","8799","OTRAS RADIOGRAFÍAS DE LOS ÓRGANOS GENITALES MASCULINOS","AÑOS","10","AÑOS","120","1","D","T"
"4129","16","88","OTRAS RADIOGRAFÍAS DIAGNÓSTICAS Y TÉCNICAS CONEXAS","0","0","0","0","0","",""
"4130","16","880","RADIOGRAFÍA DE TEJIDOS BLANDOS DEL ABDOMEN","0","0","0","0","0","","F"
"4131","16","8801","TOMOGRAFÍA AXIAL COMPUTARIZADA DEL ABDÓMEN","0","0","0","0","0","D","F"
"4132","16","8802","OTRAS TOMOGRAFÍAS DE ABDOMEN","0","0","0","0","0","D","T"
"4133","16","8803","SINOGRAFÍA DE PARED ABDOMINAL","0","0","0","0","0","D","T"
"4134","16","8804","LINFANGIOGRAFÍA ABDOMINAL","0","0","0","0","0","D","T"
"4135","16","8809","OTRAS RADIOGRAFÍAS DE LOS TEJIDOS BLANDOS DE LA PARED ABDOMINAL","0","0","0","0","0","D","T"
"4136","16","881","OTRAS RADIOGRAFÍAS DE ABDOMEN","0","0","0","0","0","","F"
"4137","16","8811","RADIOGRAFÍA PÉLVICA CON CONTRASTE OPACO","0","0","0","0","0","D","T"
"4138","16","8812","RADIOGRAFÍA PÉLVICA CON CONTRASTE POR GAS","0","0","0","0","0","D","T"
"4139","16","8813","OTRA NEUMOGRAFÍA PERITONEAL","0","0","0","0","0","D","T"
"4140","16","8814","FISTULOGRAFÍA RETROPERITONEAL","0","0","0","0","0","D","T"
"4141","16","8815","NEUMOGRAFÍA RETROPERITONEAL","0","0","0","0","0","D","T"
"4142","16","8816","OTRA RADIOGRAFÍA RETROPERITONEAL","0","0","0","0","0","D","T"
"4143","16","8819","OTRAS RADIOGRAFÍAS DE ABDOMEN","0","0","0","0","0","D","T"
"4144","16","882","RADIOGRAFÍA ÓSEA DE LAS EXTREMIDADES Y LA PELVIS","0","0","0","0","0","","F"
"4145","16","8821","RADIOGRAFÍA ÓSEA DEL HOMBRO Y EL BRAZO SUPERIOR","0","0","0","0","0","D","T"
"4146","16","8822","RADIOGRAFÍA ÓSEA DEL CODO Y EL ANTEBRAZO","0","0","0","0","0","D","T"
"4147","16","8823","RADIOGRAFÍA ÓSEA DE LA MUÑECA Y LA MANO","0","0","0","0","0","D","T"
"4148","16","8824","RADIOGRAFÍA ÓSEA DEL MIEMBRO SUPERIOR, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","D","T"
"4149","16","8825","PELVIMETRÍA","0","0","0","0","0","D","T"
"4150","16","8826","OTRA RADIOGRAFÍA ÓSEA DE LA PELVIS Y CADERAS","0","0","0","0","0","D","T"
"4151","16","8827","RADIOGRAFÍA ÓSEA DEL MUSLO, LA RODILLA Y LA PIERNA INFERIOR","0","0","0","0","0","D","T"
"4152","16","8828","RADIOGRAFÍA ÓSEA DEL TOBILLO Y EL PIE","0","0","0","0","0","D","T"
"4153","16","8829","RADIOGRAFÍA ÓSEA DEL MIEMBRO INFERIOR, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","D","T"
"4154","16","883","OTRAS RADIOGRAFÍAS","0","0","0","0","0","","F"
"4155","16","8831","SERIE ÓSEA","0","0","0","0","0","D","T"
"4156","16","8832","ARTROGRAFÍA CON CONTRASTE","0","0","0","0","0","D","T"
"4157","16","8833","OTRAS RADIOGRAFÍAS DEL ESQUELETO","0","0","0","0","0","D","T"
"4158","16","8834","LINFANGIOGRAFÍA DE MIEMBRO SUPERIOR","0","0","0","0","0","D","T"
"4159","16","8835","OTRAS RADIOGRAFÍAS DE LOS TEJIDOS BLANDOS DE MIEMBRO SUPERIOR","0","0","0","0","0","D","T"
"4160","16","8836","LINFANGIOGRAFÍA DE MIEMBRO INFERIOR","0","0","0","0","0","D","T"
"4161","16","8837","OTRAS RADIOGRAFÍAS DE LOS TEJIDOS BLANDOS DE MIEMBRO INFERIOR","0","0","0","0","0","D","T"
"4162","16","8838","OTRA TOMOGRAFÍA AXIAL COMPUTARIZADA","0","0","0","0","0","D","T"
"4163","16","8839","OTRAS RADIOGRAFÍAS, NO ESPECIFICADAS","0","0","0","0","0","D","T"
"4164","16","884","ARTERIOGRAFÍA UTILIZANDO MEDIOS DE CONTRASTE","0","0","0","0","0","","F"
"4165","16","8840","ARTERIOGRAFÍA CON CONTRASTE, ÁREA NO ESPECIFICADA","0","0","0","0","0","D","F"
"4166","16","8841","ARTERIOGRAFÍA DE LAS ARTERIAS CEREBRALES","0","0","0","0","0","D","F"
"4167","16","8842","AORTOGRAFÍA","0","0","0","0","0","D","F"
"4168","16","8843","ARTERIOGRAFÍA DE LAS ARTERIAS PULMONARES","0","0","0","0","0","D","F"
"4169","16","8844","ARTERIOGRAFÍA DE OTROS VASOS INTRATORÁCICOS","0","0","0","0","0","D","F"
"4170","16","8845","ARTERIOGRAFÍA DE ARTERIAS RENALES","0","0","0","0","0","D","F"
"4171","16","8846","ARTERIOGRAFÍA DE LA PLACENTA","AÑOS","10","AÑOS","54","2","D","F"
"4172","16","8847","ARTERIOGRAFÍA DE OTRAS ARTERIAS INTRA-ABDOMINALES","0","0","0","0","0","D","F"
"4173","16","8848","ARTERIOGRAFÍA DE ARTERIAS FEMORALES Y OTRAS ARTERIAS DE LAS EXTREMIDADES INFERIORES","0","0","0","0","0","D","F"
"4174","16","8849","ARTERIOGRAFÍA DE OTRAS ÁREAS ESPECIFICADAS","0","0","0","0","0","D","F"
"4175","16","885","ANGIOCARDIOGRAFÍA UTILIZANDO MEDIOS DE CONTRASTE","0","0","0","0","0","","F"
"4176","16","8850","ANGIOCARDIOGRAFÍA, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","D","F"
"4177","16","8851","ANGIOCARDIOGRAFÍA DE LAS VENAS CAVAS","0","0","0","0","0","D","F"
"4178","16","8852","ANGIOCARDIOGRAFÍA DE ESTRUCTURAS CARDIACAS DERECHAS","0","0","0","0","0","D","F"
"4179","16","8853","ANGIOCARDIOGRAFÍA DE ESTRUCTURAS CARDIACAS IZQUIERDAS","0","0","0","0","0","D","F"
"4180","16","8854","ANGIOCARDIOGRAFÍA COMBINADA DE LAS CAVIDADES DERECHAS E IZQUIERADAS","0","0","0","0","0","D","F"
"4181","16","8855","ARTERIOGRAFÍA CORONARIA CON EMPLEO DE UN SOLO CATÉTER","0","0","0","0","0","D","F"
"4182","16","8856","ARTERIOGRAFÍA CORONARIA CON EMPLEO DE DOS CATÉTERES","0","0","0","0","0","D","F"
"4183","16","8857","OTRAS ARTEROGRAFÍA CORONARIA Y ARTERIOGRAFÍA CORONARIA NO ESPECIFICADA","0","0","0","0","0","D","F"
"4184","16","8858","RADIOGRAFÍA CARDIACA DE CONTRASTE NEGATIVO","0","0","0","0","0","D","F"
"4185","16","8859","ANGIOGRAFÍA VASCULAR FLUORESCENTE INTRA-OPERATORIA","0","0","0","0","0","D","F"
"4186","16","886","FLEBOGRAFÍA","0","0","0","0","0","","F"
"4187","16","8860","FLEBOGRAFÍA CON CONTRASTE, ÁREA NO ESPECIFICADA","0","0","0","0","0","D","F"
"4188","16","8861","FLEBOGRAFÍA DE LAS VENAS DE LA CABEZA Y EL CUELLO UTILIZANDO CONTRASTE","0","0","0","0","0","D","F"
"4189","16","8862","FLEBOGRAFÍA DE LAS VENAS PULMONARES UTILIZANDO UN MEDIO DE CONTRASTE","0","0","0","0","0","D","F"
"4190","16","8863","FLEBOGRAFÍA DE OTRAS VENAS INTRATORÁCICAS UTILIZANDO UN MEDIO DE CONTRASTE","0","0","0","0","0","D","F"
"4191","16","8864","FLEBOGRAFÍA DEL SISTEMA VENOSO PORTAL UTILIZANDO UN MEDIO DE CONTRASTE","0","0","0","0","0","D","F"
"4192","16","8865","FLEBOGRAFÍA DE OTRAS VENAS INTRABDOMINALES UTILIZANDO UN MEDIO DE CONTRASTE","0","0","0","0","0","D","F"
"4193","16","8866","FLEBOGRAFÍA DE VENAS FEMORALES Y OTRAS VENAS DE LOS MIEMBROS INFERIORES UTILIZANDO UN MEDIO DE CONTRASTE","0","0","0","0","0","D","F"
"4194","16","8867","FLEBOGRAFÍA DE OTRAS ÁREAS ESPECIFICADAS UTILIZANDO UN MEDIO DE CONTRASTE","0","0","0","0","0","D","F"
"4195","16","8868","FLEBOGRAFÍA DE IMPEDANCIA","0","0","0","0","0","D","F"
"4196","16","887","ECOGRAFÍA DIAGNÓSTICA","0","0","0","0","0","","F"
"4197","16","8871","ULTRASONOGRAFÍA DIAGNÓSTICA DE LA CABEZA Y EL CUELLO","0","0","0","0","0","D","F"
"4198","16","8872","ULTRASONOGRAFÍA DIAGNÓSTICA DEL CORAZÓN","0","0","0","0","0","D","F"
"4199","16","8873","ULTRASONOGRAFÍA DIAGNÓSTICA DE OTRAS ÁREAS DEL TORÁX","0","0","0","0","0","D","T"
"4200","16","8874","ULTRASONOGRAFÍA DIAGNÓSTICA DEL APARATO DIGESTIVO","0","0","0","0","0","D","F"
"4201","16","8875","ULTRASONOGRAFÍA DIAGNÓSTICA DEL APARATO URINARIO","0","0","0","0","0","D","F"
"4202","16","8876","ULTRASONOGRAFIA DIAGNÓSTICA DEL ABDOMEN Y EL RETROPERITONEO","0","0","0","0","0","D","F"
"4203","16","8877","ULTRASONOGRAFÍA DIAGNÓSTICA DEL SISTEMA VASCULAR PERIFÉRICO","0","0","0","0","0","D","T"
"4204","16","8878","ULTRASONOGRAFÍA DIAGNÓSTICA DEL ÚTERO GRÁVIDO","AÑOS","10","AÑOS","54","2","D","T"
"4205","16","8879","OTRAS ULTRASONOGRAFÍAS DIAGNÓSTICAS","0","0","0","0","0","D","T"
"4206","16","888","TERMOGRAFÍA","0","0","0","0","0","","F"
"4207","16","8881","TERMOGRAFÍA CEREBRAL","0","0","0","0","0","D","T"
"4208","16","8882","TERMOGRAFÍA OCULAR","0","0","0","0","0","D","T"
"4209","16","8883","TERMOGRAFÍA ÓSEA","0","0","0","0","0","D","T"
"4210","16","8884","TERMOGRAFÍA DEL MÚSCULO","0","0","0","0","0","D","T"
"4211","16","8885","TERMOGRAFÍA DE LA MAMA","0","0","0","0","0","D","T"
"4212","16","8886","TERMOGRAFÍA DE LOS VASOS SANGUÍNEOS","0","0","0","0","0","D","T"
"4213","16","8889","TERMOGRAFÍA DE OTRAS ÁREAS","0","0","0","0","0","D","T"
"4214","16","889","OTRAS TÉCNICAS DE DIAGNÓSTICO POR IMAGEN","0","0","0","0","0","","F"
"4215","16","8890","TÉCNICAS DE DIAGNÓSTICO POR LAS IMÁGENES, NO CLASIFICADAS EN OTRO APARTADO","0","0","0","0","0","D","T"
"4216","16","8891","IMAGEN POR RESONANCIA MAGNÉTICA DEL CEREBRO Y EL TRONCO DEL ENCÉFALO","0","0","0","0","0","D","F"
"4217","16","8892","IMAGEN POR RESONANCIA MAGNÉTICA DEL TORÁX Y EL MIOCARDIO","0","0","0","0","0","D","F"
"4218","16","8893","IMAGEN POR RESONANCIA MAGNÉTICA DEL RAQUIS","0","0","0","0","0","D","F"
"4219","16","8894","IMAGEN POR RESONANCIA MAGNÉTICA DEL SISTEMA MUSCULOESQUELÉTICO","0","0","0","0","0","D","F"
"4220","16","8895","IMAGEN POR RESONANCIA MAGNÉTICA DE LA PELVIS, LA PRÓSTATA, Y LA VEJIGA","0","0","0","0","0","D","F"
"4221","16","8896","OTRA RESONANCIA MAGNÉTICA INTRAOPERATORIA","0","0","0","0","0","D","F"
"4222","16","8897","IMÁGENES POR RESONANCIA DE OTRAS ÁREAS Y DE ÁREAS NO ESPECIFICADAS","0","0","0","0","0","D","F"
"4223","16","8898","ESTUDIOS DE LA DENSIDAD MINERAL DEL HUESO","0","0","0","0","0","D","T"
"4224","16","89","ENTREVISTA, CONSULTA Y EVALUACIÓN DIAGNÓSTICA","0","0","0","0","0","",""
"4225","16","890","ENTREVISTA, CONSULTA Y EVALUACIÓN DIAGNÓSTICAS","0","0","0","0","0","","F"
"4226","16","8901","ENTREVISTA Y EVALUACIÓN, DESCRITAS COMO BREVES","0","0","0","0","0","D","T"
"4227","16","8902","ENTREVISTA Y EVALUACIÓN, DESCRITAS COMO LIMITADAS","0","0","0","0","0","D","T"
"4228","16","8903","ENTREVISTA Y EVALUACIÓN, DESCRITAS COMO GLOBALES","0","0","0","0","0","D","T"
"4229","16","8904","OTRA ENTREVISTA Y EVALUACIÓN","0","0","0","0","0","D","T"
"4230","16","8905","ENTREVISTA Y EVALUACIÓN DIAGNÓSTICAS, NO ESPECIFICADAS DE OTRA MANERA","0","0","0","0","0","D","T"
"4231","16","8906","CONSULTA DESCRITA COMO LIMITADA","0","0","0","0","0","D","T"
"4232","16","8907","CONSULTA DESCRITA COMO GLOBAL","0","0","0","0","0","D","T"
"4233","16","8908","OTRA CONSULTA","0","0","0","0","0","D","T"
"4234","16","8909","CONSULTA NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","D","T"
"4235","16","891","MEDICIONES ANATÓMICAS Y FISIOLÓGICAS Y EXÁMENES MANUALES - SISTEMA NERVIOSO Y ÓRGANOS DE SENTIDO","0","0","0","0","0","","F"
"4236","16","8910","PRUEBA DEL AMOBARBITAL INTRACARÓTIDO","0","0","0","0","0","D","T"
"4237","16","8911","TONOMETRÍA","0","0","0","0","0","D","T"
"4238","16","8912","ESTUDIO DE FUNCIÓN NASAL","0","0","0","0","0","D","T"
"4239","16","8913","EXAMEN NEUROLÓGICO","0","0","0","0","0","D","T"
"4240","16","8914","ELECTROENCEFALOGRAMA","0","0","0","0","0","D","F"
"4241","16","8915","OTRAS PRUEBAS DE FUNCIONAMIENTO NEUROLÓGICO NO QUIRÚRGICAS","0","0","0","0","0","D","T"
"4242","16","8916","TRANSILUMINACIÓN CRANEAL DE RECIÉN NACIDO","DÍAS","0","DÍAS","27","0","D","T"
"4243","16","8917","POLISOMNOGRAMA","0","0","0","0","0","D","T"
"4244","16","8918","OTRAS PRUEBAS FUNCIONALES DEL TRASTORNO DEL SUEÑO","0","0","0","0","0","D","T"
"4245","16","8919","MONITORIZACIÓN ELECTROENCEFALOGRÁFICA POR VIDEO Y RADIO","0","0","0","0","0","D","T"
"4246","16","892","MEDICIONES ANATÓMICAS Y FISIOLÓGICAS Y EXÁMENES MANUALES - APARATO GENITOURINARIO","0","0","0","0","0","","F"
"4247","16","8921","MANOMETRÍA URINARIA","0","0","0","0","0","D","T"
"4248","16","8922","CISTOMETROGRAMA","0","0","0","0","0","D","T"
"4249","16","8923","ELECTROMIOGRAMA DE ESFÍNTER URETRAL","0","0","0","0","0","D","T"
"4250","16","8924","UROFLUJOMETRÍA [UMF]","0","0","0","0","0","D","T"
"4251","16","8925","PERFIL DE PRESIÓN URETRAL [PPU]","0","0","0","0","0","D","T"
"4252","16","8926","EXAMEN GINECOLÓGICO","0","0","0","0","0","D","T"
"4253","16","8929","OTRAS MEDICIONES DEL APARATO GENITOURINARIO NO OPERATORIAS","0","0","0","0","0","D","T"
"4254","16","893","OTRAS MEDICIONES ANATÓMICAS Y FISIOLÓGICAS Y OTROS EXÁMENES MANUALES","0","0","0","0","0","","F"
"4255","16","8931","EXAMEN DENTAL","0","0","0","0","0","D","F"
"4256","16","8932","MANOMETRÍA ESOFÁGICA","0","0","0","0","0","D","T"
"4257","16","8933","EXAMEN DIGITAL DE ESTOMA DE ENTEROSTOMÍA","0","0","0","0","0","D","T"
"4258","16","8934","EXAMEN DIGITAL DE RECTO","0","0","0","0","0","D","T"
"4259","16","8935","TRANSILUMINACIÓN DE SENOS NASALES","0","0","0","0","0","D","T"
"4260","16","8936","EXAMEN MANUAL DE MAMA","0","0","0","0","0","D","T"
"4261","16","8937","DETERMINACIÓN DE CAPACIDAD VITAL","0","0","0","0","0","D","T"
"4262","16","8938","OTRAS MEDICIONES RESPIRATORIAS NO QUIRÚRGICAS","0","0","0","0","0","D","T"
"4263","16","8939","OTRAS MEDICIONES Y EXÁMENES NO QUIRÚRGICOS","0","0","0","0","0","D","T"
"4264","16","894","PRUEBAS DE STRESS CARDIACO Y REVISIONES DE MARCAPASOS Y DE DESFRIBILADOR","0","0","0","0","0","","F"
"4265","16","8941","PRUEBA DE ESFUERZO CARDIOVASCULAR CON EMPLEO DE CINTA RODANTE","0","0","0","0","0","D","F"
"4266","16","8942","PRUEBA DE ESFUERZO EN DOS FASES DE MASTERS","0","0","0","0","0","D","F"
"4267","16","8943","PRUEBA DE ESFUERZO CARDIOVASCULAR CON EMPLEO DE ERGÓMETRO DE BICICLETA","0","0","0","0","0","D","F"
"4268","16","8944","OTRA PRUEBA DE ESFUERZO CARDIOVASCULAR","0","0","0","0","0","D","F"
"4269","16","8945","COMPROBACIÓN DEL RITMO DE MARCAPASOS ARTIFICIAL","0","0","0","0","0","D","T"
"4270","16","8946","COMPROBACIÓN DE FORMA DE ONDA DE ARTEFACTO DE MARCAPASOS ARTIFICIAL","0","0","0","0","0","D","T"
"4271","16","8947","COMPROBACIÓN DE IMPEDANCIA DE ELECTRODO DE MARCAPASOS ARTIFICIAL","0","0","0","0","0","D","T"
"4272","16","8948","COMPROBACIÓN DE UMBRAL DE TENSIÓN O AMPERAJE DE MARCAPASOS ARTIFICIAL","0","0","0","0","0","D","T"
"4273","16","8949","REVISIÓN DE CARDIOVERSOR/DESFIBRILADOR AUTOMÁTICO IMPLANTABLE (AICD)","0","0","0","0","0","D","T"
"4274","16","895","OTROS PROCEDIMIENTOS DIAGNÓSTICOS CARDIACOS Y VASCULARES NO QUIRÚRGICOS","0","0","0","0","0","","F"
"4275","16","8950","MONITORIZACIÓN CARDÍACA AMBULATORIA","0","0","0","0","0","D","F"
"4276","16","8951","ELECTROCARDIOGRAMA DE RITMO","0","0","0","0","0","D","F"
"4277","16","8952","ELECTROCARDIOGRAMA","0","0","0","0","0","D","F"
"4278","16","8953","VECTOCARDIOGRAMA (CON ECG)","0","0","0","0","0","D","T"
"4279","16","8954","MONITORIZACIÓN ELECTROGRÁFICA","0","0","0","0","0","D","T"
"4280","16","8955","FONOCARDIOGRAMA CON DERIVACIÓN DE ECG","0","0","0","0","0","D","T"
"4281","16","8956","CAROTIDOGRAMA CON DERIVACIÓN DE ECG","0","0","0","0","0","D","T"
"4282","16","8957","APEXCARDIOGRAMA (CON ELECTRODO ECG)","0","0","0","0","0","D","T"
"4283","16","8958","PLETISMOGRAMA","0","0","0","0","0","D","T"
"4284","16","8959","OTRAS MEDICIONES CARDIACAS Y VASCULARES NO OPERATORIAS","0","0","0","0","0","D","T"
"4285","16","896","MONITORIZACIÓN CIRCULATORIA","0","0","0","0","0","","F"
"4286","16","8960","GASOMETRÍA INTRA ARTERIAL CONTINUA","0","0","0","0","0","D","F"
"4287","16","8961","MONITORIZACIÓN DE PRESIÓN ARTERIAL SISTÉMICA","0","0","0","0","0","D","T"
"4288","16","8962","MONITORIZACIÓN DE PRESIÓN VENOSA CENTRAL","0","0","0","0","0","D","T"
"4289","16","8963","MONITORIZACIÓN DE PRESIÓN DE ARTERIAL PULMONAR","0","0","0","0","0","D","T"
"4290","16","8964","MONITORIZACIÓN PRESIÓN DE ENCLAVAMIENTO DE ARTERIA PULMONAR","0","0","0","0","0","D","F"
"4291","16","8965","MEDICIÓN DE GASES EN LA SANGRE ARTERIAL SISTÉMICA","0","0","0","0","0","D","F"
"4292","16","8966","MEDICIÓN DE GASES EN SANGRE VENOSA MIXTA","0","0","0","0","0","D","T"
"4293","16","8967","MONITORIZACIÓN DE GASTO CARDIACO POR TÉCNICAS DE CONSUMO DE OXÍGENO","0","0","0","0","0","D","T"
"4294","16","8968","MONITORIZACIÓN DE GASTO CARDIACO POR OTRA TÉCNICA","0","0","0","0","0","D","T"
"4295","16","8969","MONITORIZACIÓN DE FLUJO SANGUÍNEO CORONARIO","0","0","0","0","0","D","T"
"4296","16","897","RECONOCIMIENTO MÉDICO GENERAL","0","0","0","0","0","","F"
"4297","16","897X","RECONOCIMIENTO MÉDICO GENERAL","0","0","0","0","0","D","T"
